tileName,tileIndexX,tileIndexY,tileType,tileSize,tileScale,tileLayer,textureId,topTextureRectL,topTextureRectT,bottomTextureRectL,bottomTextureRectT,spawnLocation
"Tile(8, 42)",8,42,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(8, 43)",8,43,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(8, 44)",8,44,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(8, 45)",8,45,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,368,-1
"Tile(8, 46)",8,46,2,16,4,0,graphics/editor/FireTileSet.png,128,192,0,496,4
"Tile(8, 47)",8,47,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(8, 48)",8,48,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(8, 49)",8,49,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(8, 50)",8,50,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(8, 51)",8,51,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(8, 52)",8,52,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(8, 53)",8,53,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,16,4
"Tile(8, 54)",8,54,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,32,-1
"Tile(8, 55)",8,55,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,48,-1
"Tile(8, 56)",8,56,2,16,4,0,graphics/editor/FireTileSet.png,0,0,32,64,-1
"Tile(8, 57)",8,57,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272,-1
"Tile(8, 58)",8,58,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288,-1
"Tile(8, 59)",8,59,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,304,-1
"Tile(8, 60)",8,60,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,320,-1
"Tile(8, 61)",8,61,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(8, 62)",8,62,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(8, 63)",8,63,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(9, 0)",9,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,256,0,4
"Tile(9, 1)",9,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,256,16,-1
"Tile(9, 2)",9,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,256,32,5
"Tile(9, 3)",9,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,256,48,-1
"Tile(9, 4)",9,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,64,-1
"Tile(9, 5)",9,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,96,-1
"Tile(9, 6)",9,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,192,-1
"Tile(9, 7)",9,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,208,-1
"Tile(9, 8)",9,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,352,128,-1
"Tile(9, 9)",9,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,352,144,-1
"Tile(9, 10)",9,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,192,-1
"Tile(9, 11)",9,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,208,-1
"Tile(9, 12)",9,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,176,240,-1
"Tile(9, 13)",9,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,176,256,-1
"Tile(9, 14)",9,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,256,-1
"Tile(9, 15)",9,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,128,-1
"Tile(9, 16)",9,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,144,-1
"Tile(9, 17)",9,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,128,160,-1
"Tile(9, 18)",9,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,352,128,-1
"Tile(9, 19)",9,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,352,144,-1
"Tile(9, 20)",9,20,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,128,-1
"Tile(9, 21)",9,21,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,144,-1
"Tile(9, 22)",9,22,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,160,-1
"Tile(9, 23)",9,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,128,192,4
"Tile(9, 24)",9,24,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(9, 25)",9,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(9, 26)",9,26,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(9, 27)",9,27,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(9, 28)",9,28,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(9, 29)",9,29,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(9, 30)",9,30,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,16,4
"Tile(9, 31)",9,31,2,16,4,0,graphics/editor/FireTileSet.png,384,16,48,32,-1
"Tile(9, 32)",9,32,2,16,4,0,graphics/editor/FireTileSet.png,384,32,48,48,-1
"Tile(9, 33)",9,33,2,16,4,0,graphics/editor/FireTileSet.png,384,48,48,64,-1
"Tile(9, 34)",9,34,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,272,-1
"Tile(9, 35)",9,35,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,288,-1
"Tile(9, 36)",9,36,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,304,-1
"Tile(9, 37)",9,37,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,320,-1
"Tile(9, 38)",9,38,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(9, 39)",9,39,1,16,4,0,graphics/editor/FireTileSet.png,416,496,0,352,-1
"Tile(9, 40)",9,40,1,16,4,0,graphics/editor/FireTileSet.png,416,496,80,208,-1
"Tile(9, 41)",9,41,1,16,4,0,graphics/editor/FireTileSet.png,416,496,80,224,-1
"Tile(9, 42)",9,42,1,16,4,0,graphics/editor/FireTileSet.png,416,496,80,240,-1
"Tile(9, 43)",9,43,1,16,4,0,graphics/editor/FireTileSet.png,416,496,80,256,-1
"Tile(9, 44)",9,44,1,16,4,0,graphics/editor/FireTileSet.png,416,496,80,208,-1
"Tile(9, 45)",9,45,1,16,4,0,graphics/editor/FireTileSet.png,416,496,48,368,-1
"Tile(9, 46)",9,46,2,16,4,0,graphics/editor/FireTileSet.png,144,192,0,496,4
"Tile(9, 47)",9,47,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(9, 48)",9,48,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(9, 49)",9,49,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(9, 50)",9,50,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(9, 51)",9,51,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(9, 52)",9,52,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(9, 53)",9,53,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,16,4
"Tile(9, 54)",9,54,2,16,4,0,graphics/editor/FireTileSet.png,336,32,48,32,-1
"Tile(9, 55)",9,55,2,16,4,0,graphics/editor/FireTileSet.png,336,48,48,48,-1
"Tile(9, 56)",9,56,2,16,4,0,graphics/editor/FireTileSet.png,336,64,48,64,-1
"Tile(9, 57)",9,57,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272,-1
"Tile(9, 58)",9,58,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288,-1
"Tile(9, 59)",9,59,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,304,-1
"Tile(9, 60)",9,60,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,320,-1
"Tile(9, 61)",9,61,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(9, 62)",9,62,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(9, 63)",9,63,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(10, 0)",10,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,16,4
"Tile(10, 1)",10,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,320,160,-1
"Tile(10, 2)",10,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,320,176,-1
"Tile(10, 3)",10,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,320,192,-1
"Tile(10, 4)",10,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,320,208,-1
"Tile(10, 5)",10,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,96,-1
"Tile(10, 6)",10,6,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,112,-1
"Tile(10, 7)",10,7,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,128,-1
"Tile(10, 8)",10,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,112,-1
"Tile(10, 9)",10,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,128,-1
"Tile(10, 10)",10,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,192,-1
"Tile(10, 11)",10,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,224,-1
"Tile(10, 12)",10,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,224,-1
"Tile(10, 13)",10,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,240,-1
"Tile(10, 14)",10,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,256,-1
"Tile(10, 15)",10,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,128,-1
"Tile(10, 16)",10,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,144,-1
"Tile(10, 17)",10,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,144,160,-1
"Tile(10, 18)",10,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,96,-1
"Tile(10, 19)",10,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112,-1
"Tile(10, 20)",10,20,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128,-1
"Tile(10, 21)",10,21,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,144,-1
"Tile(10, 22)",10,22,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,160,-1
"Tile(10, 23)",10,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,144,192,4
"Tile(10, 24)",10,24,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(10, 25)",10,25,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(10, 26)",10,26,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(10, 27)",10,27,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(10, 28)",10,28,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(10, 29)",10,29,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(10, 30)",10,30,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,16,4
"Tile(10, 31)",10,31,2,16,4,0,graphics/editor/FireTileSet.png,400,16,64,32,-1
"Tile(10, 32)",10,32,2,16,4,0,graphics/editor/FireTileSet.png,400,32,64,48,-1
"Tile(10, 33)",10,33,2,16,4,0,graphics/editor/FireTileSet.png,400,48,64,64,-1
"Tile(10, 34)",10,34,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,272,-1
"Tile(10, 35)",10,35,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,288,-1
"Tile(10, 36)",10,36,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,304,-1
"Tile(10, 37)",10,37,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,320,-1
"Tile(10, 38)",10,38,0,16,4,0,graphics/editor/FireTileSet.png,0,208,0,352,5
"Tile(10, 39)",10,39,0,16,4,0,graphics/editor/FireTileSet.png,0,224,0,352,-1
"Tile(10, 40)",10,40,0,16,4,0,graphics/editor/FireTileSet.png,0,240,0,352,-1
"Tile(10, 41)",10,41,0,16,4,0,graphics/editor/FireTileSet.png,0,256,0,352,-1
"Tile(10, 42)",10,42,1,16,4,0,graphics/editor/FireTileSet.png,0,272,0,352,-1
"Tile(10, 43)",10,43,1,16,4,0,graphics/editor/FireTileSet.png,0,288,0,352,-1
"Tile(10, 44)",10,44,1,16,4,0,graphics/editor/FireTileSet.png,0,304,0,352,-1
"Tile(10, 45)",10,45,1,16,4,0,graphics/editor/FireTileSet.png,416,496,48,320,-1
"Tile(10, 46)",10,46,2,16,4,0,graphics/editor/FireTileSet.png,160,192,0,496,4
"Tile(10, 47)",10,47,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(10, 48)",10,48,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(10, 49)",10,49,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(10, 50)",10,50,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(10, 51)",10,51,-1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,-1
"Tile(10, 52)",10,52,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(10, 53)",10,53,2,16,4,0,graphics/editor/FireTileSet.png,0,0,64,16,4
"Tile(10, 54)",10,54,2,16,4,0,graphics/editor/FireTileSet.png,352,32,64,32,-1
"Tile(10, 55)",10,55,2,16,4,0,graphics/editor/FireTileSet.png,352,48,64,48,-1
"Tile(10, 56)",10,56,2,16,4,0,graphics/editor/FireTileSet.png,352,64,64,64,-1
"Tile(10, 57)",10,57,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272,-1
"Tile(10, 58)",10,58,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288,-1
"Tile(10, 59)",10,59,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,304,-1
"Tile(10, 60)",10,60,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,320,-1
"Tile(10, 61)",10,61,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,368,-1
"Tile(10, 62)",10,62,1,16,4,0,graphics/editor/FireTileSet.png,0,0,0,384,-1
"Tile(10, 63)",10,63,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(11, 0)",11,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,16,4
"Tile(11, 1)",11,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,336,160,-1
"Tile(11, 2)",11,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,336,176,-1
"Tile(11, 3)",11,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,336,192,-1
"Tile(11, 4)",11,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,336,208,-1
"Tile(11, 5)",11,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,176,-1
"Tile(11, 6)",11,6,0,16,4,0,graphics/editor/FireTileSet.png,16,496,176,272,-1
"Tile(11, 7)",11,7,0,16,4,0,graphics/editor/FireTileSet.png,16,496,288,208,-1
"Tile(11, 8)",11,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,112,-1
"Tile(11, 9)",11,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,64,128,-1
"Tile(11, 10)",11,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,192,-1
"Tile(11, 11)",11,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,208,-1
"Tile(11, 12)",11,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,224,-1
"Tile(11, 13)",11,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,240,-1
"Tile(11, 14)",11,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,256,-1
"Tile(11, 15)",11,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,128,-1
"Tile(11, 16)",11,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,144,-1
"Tile(11, 17)",11,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,32,160,-1
"Tile(11, 18)",11,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,240,176,-1
"Tile(11, 19)",11,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,176,272,-1
"Tile(11, 20)",11,20,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,128,-1
"Tile(11, 21)",11,21,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,144,-1
"Tile(11, 22)",11,22,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,160,-1
"Tile(11, 23)",11,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,160,192,4
"Tile(11, 24)",11,24,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 25)",11,25,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 26)",11,26,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 27)",11,27,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 28)",11,28,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 29)",11,29,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 30)",11,30,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,16,4
"Tile(11, 31)",11,31,2,16,4,0,graphics/editor/FireTileSet.png,416,16,80,32,-1
"Tile(11, 32)",11,32,2,16,4,0,graphics/editor/FireTileSet.png,416,32,80,48,-1
"Tile(11, 33)",11,33,2,16,4,0,graphics/editor/FireTileSet.png,416,48,80,64,-1
"Tile(11, 34)",11,34,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,272,-1
"Tile(11, 35)",11,35,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,288,-1
"Tile(11, 36)",11,36,1,16,4,0,graphics/editor/FireTileSet.png,416,496,32,304,-1
"Tile(11, 37)",11,37,0,16,4,0,graphics/editor/FireTileSet.png,0,208,32,320,-1
"Tile(11, 38)",11,38,0,16,4,0,graphics/editor/FireTileSet.png,112,224,0,352,-1
"Tile(11, 39)",11,39,0,16,4,0,graphics/editor/FireTileSet.png,336,128,0,352,-1
"Tile(11, 40)",11,40,0,16,4,0,graphics/editor/FireTileSet.png,336,144,0,352,-1
"Tile(11, 41)",11,41,0,16,4,0,graphics/editor/FireTileSet.png,112,208,0,352,-1
"Tile(11, 42)",11,42,0,16,4,0,graphics/editor/FireTileSet.png,0,256,0,352,-1
"Tile(11, 43)",11,43,1,16,4,0,graphics/editor/FireTileSet.png,0,272,0,352,-1
"Tile(11, 44)",11,44,1,16,4,0,graphics/editor/FireTileSet.png,0,288,0,352,-1
"Tile(11, 45)",11,45,1,16,4,0,graphics/editor/FireTileSet.png,0,304,0,352,-1
"Tile(11, 46)",11,46,2,16,4,0,graphics/editor/FireTileSet.png,128,192,0,496,4
"Tile(11, 47)",11,47,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 48)",11,48,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 49)",11,49,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 50)",11,50,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 51)",11,51,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 52)",11,52,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,496,4
"Tile(11, 53)",11,53,2,16,4,0,graphics/editor/FireTileSet.png,0,0,80,16,4
"Tile(11, 54)",11,54,2,16,4,0,graphics/editor/FireTileSet.png,368,32,80,32,-1
"Tile(11, 55)",11,55,2,16,4,0,graphics/editor/FireTileSet.png,368,48,80,48,-1
"Tile(11, 56)",11,56,2,16,4,0,graphics/editor/FireTileSet.png,368,64,80,64,-1
"Tile(11, 57)",11,57,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,272,-1
"Tile(11, 58)",11,58,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,288,-1
"Tile(11, 59)",11,59,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,304,-1
"Tile(11, 60)",11,60,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,320,-1
"Tile(11, 61)",11,61,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,368,-1
"Tile(11, 62)",11,62,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,384,-1
"Tile(11, 63)",11,63,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(12, 0)",12,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,112,16,4
"Tile(12, 1)",12,1,2,16,4,0,graphics/editor/FireTileSet.png,0,0,304,160,-1
"Tile(12, 2)",12,2,2,16,4,0,graphics/editor/FireTileSet.png,0,0,304,176,-1
"Tile(12, 3)",12,3,2,16,4,0,graphics/editor/FireTileSet.png,0,0,304,192,-1
"Tile(12, 4)",12,4,0,16,4,0,graphics/editor/FireTileSet.png,0,0,304,208,-1
"Tile(12, 5)",12,5,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,192,-1
"Tile(12, 6)",12,6,0,16,4,0,graphics/editor/FireTileSet.png,16,496,224,224,-1
"Tile(12, 7)",12,7,0,16,4,0,graphics/editor/FireTileSet.png,16,496,224,256,-1
"Tile(12, 8)",12,8,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,112,-1
"Tile(12, 9)",12,9,0,16,4,0,graphics/editor/FireTileSet.png,0,0,80,128,-1
"Tile(12, 10)",12,10,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,192,-1
"Tile(12, 11)",12,11,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,208,-1
"Tile(12, 12)",12,12,0,16,4,0,graphics/editor/FireTileSet.png,0,0,208,224,-1
"Tile(12, 13)",12,13,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,240,-1
"Tile(12, 14)",12,14,0,16,4,0,graphics/editor/FireTileSet.png,0,0,256,256,-1
"Tile(12, 15)",12,15,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,128,-1
"Tile(12, 16)",12,16,0,16,4,0,graphics/editor/FireTileSet.png,0,0,48,144,-1
"Tile(12, 17)",12,17,0,16,4,0,graphics/editor/FireTileSet.png,0,0,192,192,-1
"Tile(12, 18)",12,18,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,240,-1
"Tile(12, 19)",12,19,0,16,4,0,graphics/editor/FireTileSet.png,0,0,224,256,-1
"Tile(12, 20)",12,20,0,16,4,0,graphics/editor/FireTileSet.png,0,0,288,208,-1
"Tile(12, 21)",12,21,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,144,-1
"Tile(12, 22)",12,22,0,16,4,0,graphics/editor/FireTileSet.png,0,0,96,160,-1
"Tile(12, 23)",12,23,2,16,4,0,graphics/editor/FireTileSet.png,0,0,224,144,4
"Tile(12, 24)",12,24,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,64,4
"Tile(12, 25)",12,25,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,80,4
"Tile(12, 26)",12,26,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,96,4
"Tile(12, 27)",12,27,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,112,4
"Tile(12, 28)",12,28,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,160,4
"Tile(12, 29)",12,29,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,160,4
"Tile(12, 30)",12,30,2,16,4,0,graphics/editor/FireTileSet.png,0,0,224,160,4
"Tile(12, 31)",12,31,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,32,-1
"Tile(12, 32)",12,32,2,16,4,0,graphics/editor/FireTileSet.png,96,336,96,48,-1
"Tile(12, 33)",12,33,2,16,4,0,graphics/editor/FireTileSet.png,96,336,96,64,-1
"Tile(12, 34)",12,34,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,272,-1
"Tile(12, 35)",12,35,1,16,4,0,graphics/editor/FireTileSet.png,416,496,16,288,-1
"Tile(12, 36)",12,36,0,16,4,0,graphics/editor/FireTileSet.png,0,208,16,304,-1
"Tile(12, 37)",12,37,0,16,4,0,graphics/editor/FireTileSet.png,112,224,16,320,-1
"Tile(12, 38)",12,38,0,16,4,0,graphics/editor/FireTileSet.png,176,272,0,352,-1
"Tile(12, 39)",12,39,0,16,4,0,graphics/editor/FireTileSet.png,352,128,0,352,-1
"Tile(12, 40)",12,40,0,16,4,0,graphics/editor/FireTileSet.png,352,144,0,352,-1
"Tile(12, 41)",12,41,0,16,4,0,graphics/editor/FireTileSet.png,16,240,0,352,-1
"Tile(12, 42)",12,42,0,16,4,0,graphics/editor/FireTileSet.png,112,208,0,352,-1
"Tile(12, 43)",12,43,0,16,4,0,graphics/editor/FireTileSet.png,0,256,0,352,-1
"Tile(12, 44)",12,44,1,16,4,0,graphics/editor/FireTileSet.png,0,272,0,352,-1
"Tile(12, 45)",12,45,1,16,4,0,graphics/editor/FireTileSet.png,0,288,0,352,-1
"Tile(12, 46)",12,46,2,16,4,0,graphics/editor/FireTileSet.png,224,144,0,496,4
"Tile(12, 47)",12,47,2,16,4,0,graphics/editor/FireTileSet.png,0,128,0,496,4
"Tile(12, 48)",12,48,2,16,4,0,graphics/editor/FireTileSet.png,0,144,0,496,4
"Tile(12, 49)",12,49,2,16,4,0,graphics/editor/FireTileSet.png,0,128,0,496,4
"Tile(12, 50)",12,50,2,16,4,0,graphics/editor/FireTileSet.png,0,144,0,496,4
"Tile(12, 51)",12,51,2,16,4,0,graphics/editor/FireTileSet.png,0,160,0,496,4
"Tile(12, 52)",12,52,2,16,4,0,graphics/editor/FireTileSet.png,0,176,0,496,4
"Tile(12, 53)",12,53,2,16,4,0,graphics/editor/FireTileSet.png,224,160,96,16,4
"Tile(12, 54)",12,54,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,32,-1
"Tile(12, 55)",12,55,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,48,-1
"Tile(12, 56)",12,56,2,16,4,0,graphics/editor/FireTileSet.png,0,0,96,64,-1
"Tile(12, 57)",12,57,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,272,-1
"Tile(12, 58)",12,58,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,288,-1
"Tile(12, 59)",12,59,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,304,-1
"Tile(12, 60)",12,60,1,16,4,0,graphics/editor/FireTileSet.png,0,0,16,320,-1
"Tile(12, 61)",12,61,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,368,-1
"Tile(12, 62)",12,62,1,16,4,0,graphics/editor/FireTileSet.png,0,0,32,384,-1
"Tile(12, 63)",12,63,2,16,4,0,graphics/editor/FireTileSet.png,0,0,0,352,-1
"Tile(13, 0)",13,0,2,16,4,0,graphics/editor/FireTileSet.png,0,0,48,16,4
